root_id,betweenness,rank
720575940635945919,0.0008858998077142362,1
720575940618757666,0.0005578392902100602,2
720575940614956072,0.0005251471345659982,3
720575940613590501,0.00043946680199996265,4
720575940632403986,0.00043457986441330725,5
720575940615189465,0.0004058939380916389,6
720575940638288447,0.0003867037685440409,7
720575940634773951,0.0003322985121592702,8
720575940646576436,0.00030491047170072447,9
720575940631321704,0.0003033477111716585,10
720575940622726271,0.000246214245727671,11
720575940623636701,0.00023640063935446865,12
720575940618308825,0.00019296119413975395,13
720575940623203805,0.00017957177977631598,14
720575940612840982,0.00015738852650355772,15
720575940632795532,0.0001567130961054021,16
720575940617853986,0.0001489919995931525,17
720575940613804259,0.00014655515266647338,18
720575940628455942,0.00012233236446595108,19
720575940623862015,0.00011914062474133333,20
720575940628210887,0.0001184254631432862,21
720575940630770042,0.00010915484983526782,22
720575940623000858,0.0001034600445174851,23
720575940628695043,0.00010038749839254186,24
720575940623322921,9.740765840067882e-05,25
720575940628023685,9.477215547454217e-05,26
720575940621039952,9.203070268202816e-05,27
720575940615166111,9.091822908506595e-05,28
720575940626535973,8.754107709428783e-05,29
720575940630407388,8.628292243105676e-05,30
720575940637056887,8.493206163474552e-05,31
720575940635362460,8.283955177379279e-05,32
720575940611079236,8.050865471349103e-05,33
720575940628789525,7.844263231913265e-05,34
720575940640971995,7.787315178735438e-05,35
720575940623983859,7.678716565698651e-05,36
720575940612003441,7.321135766675085e-05,37
720575940615723314,7.257565846848673e-05,38
720575940648669060,6.558296728758144e-05,39
720575940628352850,6.556972355428427e-05,40
720575940628586283,6.549026115450126e-05,41
720575940609282825,6.396723182532682e-05,42
720575940617205179,6.102712303335527e-05,43
720575940603464672,5.9596799837261e-05,44
720575940636873791,5.874920090624218e-05,45
720575940632698797,5.859027610667615e-05,46
720575940629461442,5.749104624301112e-05,47
720575940620642940,5.727914651025641e-05,48
720575940619071005,5.672290971177531e-05,49
720575940637594334,5.588855451405365e-05,50
720575940640372021,5.455093745103957e-05,51
720575940617207185,5.4087406785638654e-05,52
720575940628425990,5.365036358683207e-05,53
720575940628467611,5.26968147894359e-05,54
720575940647075619,5.101486066069542e-05,55
720575940640031360,5.0922154527615236e-05,56
720575940618886710,4.983616839724737e-05,57
720575940608293129,4.980968093065303e-05,58
720575940617098385,4.953156253141248e-05,59
720575940625871408,4.615441054063436e-05,60
720575940630313324,4.596899827447399e-05,61
720575940610694098,4.590277960798814e-05,62
720575940635119723,4.5717367341827776e-05,63
720575940612714723,4.5280324143021194e-05,64
720575940631842360,4.5134643076752336e-05,65
720575940624057853,4.27905022831534e-05,66
720575940626624275,4.239319028423833e-05,67
720575940605309361,4.173100361937987e-05,68
720575940617493460,4.1346935353761967e-05,69
720575940610209378,4.101584202133274e-05,70
720575940630549370,4.088340468836105e-05,71
720575940631538028,4.085691722176671e-05,72
720575940630546540,4.052582388933748e-05,73
720575940626143806,4.006229322393656e-05,74
720575940606762686,3.998283082415355e-05,75
720575940623528925,3.8910088427082854e-05,76
720575940641148149,3.8075733229361197e-05,77
720575940611372714,3.79896489629296e-05,78
720575940614756589,3.7466521497691415e-05,79
720575940611379569,3.720164683174803e-05,80
720575940613940074,3.692352843250749e-05,81
720575940605494560,3.6817578566130135e-05,82
720575940617668747,3.668514123315844e-05,83
720575940637136752,3.620836683446035e-05,84
720575940628739560,3.559915510279057e-05,85
720575940618295454,3.534752417014436e-05,86
720575940621545606,3.524157430376701e-05,87
720575940617179451,3.506940577090381e-05,88
720575940616980737,3.472506870517741e-05,89
720575940621398254,3.448668150582837e-05,90
