root_id,betweenness,rank
720575940644473760,0.0005353208287619077,1
720575940637218672,0.0004391501075110872,2
720575940618574749,0.0004010238838526655,3
720575940635179359,0.0003718611981363712,4
720575940631982952,0.0003492456087236498,5
720575940625871408,0.0003421561143722492,6
720575940639152361,0.0003401527793346497,7
720575940613838289,0.0003314768511179056,8
720575940638907108,0.00032299605290391376,9
720575940647075619,0.0002992618049362392,10
720575940624538599,0.00028246545379625163,11
720575940625454162,0.00027895321946430667,12
720575940620746478,0.00021073529086293468,13
720575940605119776,0.0001980829811818746,14
720575940630164992,0.00018732897824557838,15
720575940627015196,0.0001866204698426156,16
720575940626295396,0.00018519684191244421,17
720575940629805950,0.00016873010763261242,18
720575940628595944,0.00015209053380191894,19
720575940638149865,0.00014776542528358822,20
720575940627828552,0.00014429518591768304,21
720575940621628582,0.00014317057368525728,22
720575940616553300,0.0001430926406246141,23
720575940625223944,0.00014216065807483817,24
720575940632043576,0.00013003928993918505,25
720575940626555440,0.00012419788302824874,26
720575940613527761,0.00011795268059653171,27
720575940612775130,0.00011759203915560364,28
720575940627454730,0.00011570994016928367,29
720575940623426854,0.0001143408671928817,30
720575940640589171,0.00011113261003502454,31
720575940638803790,0.00011017177940689388,32
720575940628635751,0.00010679355302087019,33
720575940622183194,0.00010001231019063929,34
720575940628125715,9.25156739327236e-05,35
720575940631706107,8.766883788382705e-05,36
720575940631340815,8.680375299456052e-05,37
720575940607761244,8.595618367961645e-05,38
720575940618426021,8.47949513692942e-05,39
720575940622579967,8.440914208444107e-05,40
720575940644467360,8.313262555517605e-05,41
720575940621875821,8.168090008029525e-05,42
720575940622184105,7.770287223465143e-05,43
720575940624986407,7.679267500929654e-05,44
720575940617953241,7.659768263135635e-05,45
720575940610605614,7.466664034425998e-05,46
720575940613632997,7.450354820632803e-05,47
720575940623203805,7.355145429199484e-05,48
720575940616185531,7.349393409680901e-05,49
720575940628225167,7.292023128678971e-05,50
720575940614291181,7.244115576133106e-05,51
720575940612537061,7.096734854396967e-05,52
720575940615537041,6.895021413435156e-05,53
720575940622161366,6.840920071000384e-05,54
720575940620541099,6.704639109596134e-05,55
720575940609957315,6.693478452163768e-05,56
720575940632960813,6.575162521975498e-05,57
720575940630907434,6.46103029143809e-05,58
720575940637464691,6.433369185159875e-05,59
720575940619191966,6.11218019841477e-05,60
720575940636008559,6.086072337952069e-05,61
720575940623934600,6.031343539634098e-05,62
720575940639118926,6.029035139918225e-05,63
720575940628446010,5.9619363413666076e-05,64
720575940626672058,5.9495912323606613e-05,65
720575940623697898,5.847702638705621e-05,66
720575940627230722,5.8098920162722986e-05,67
720575940610872014,5.7064488572843655e-05,68
720575940616018956,5.6108223964429466e-05,69
720575940631314908,5.526153561470081e-05,70
720575940626592387,5.5174379160057474e-05,71
720575940608716809,5.5090451769387385e-05,72
720575940638818118,5.46091930922013e-05,73
720575940629766266,5.45789953709214e-05,74
720575940611958994,5.4107423095860446e-05,75
720575940621553348,5.373156026775781e-05,76
720575940626138701,5.367655630074014e-05,77
720575940636552805,5.35434103773981e-05,78
720575940640413043,5.268811550102915e-05,79
720575940625345328,5.152718211443445e-05,80
720575940627107721,5.09881085425598e-05,81
720575940632486969,5.0644923471024935e-05,82
720575940606852018,5.020382153354063e-05,83
720575940613307033,5.013740752379201e-05,84
720575940613191391,4.9547100266537516e-05,85
720575940628785468,4.9304315270537596e-05,86
720575940616504977,4.905714721364534e-05,87
720575940633308371,4.8785354721189326e-05,88
